,title,meta,id,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,artist,mood
156,walk away as the door slams - acoustic,spotify:track:5Am6tsnSF2olM1bPpOdZRu,5Am6tsnSF2olM1bPpOdZRu,0.651,0.346,11,1,0.755,0,134.93,0.593,0.0332,-8.113,Lil Peep,sad
157,Runaway,spotify:track:1FBi1YWCAxlRmfuUbMINqO,1FBi1YWCAxlRmfuUbMINqO,0.399,0.591,6,0,0.44,0.0616,79.892,0.175,0.052,-8.792,Lil Peep,sad
158,Broken Smile (My All),spotify:track:1BCBBO8VUEFOb6RBct4XDp,1BCBBO8VUEFOb6RBct4XDp,0.545,0.517,0,0,0.0459,0.00724,120.044,0.115,0.0359,-8.681,Lil Peep,sad
159,16 Lines,spotify:track:6akBF8JWM8lrpqejdwIfYI,6akBF8JWM8lrpqejdwIfYI,0.607,0.45,0,1,0.0663,1.12e-05,105.992,0.121,0.0338,-8.507,Lil Peep,sad
160,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),spotify:track:2v5JTeM6hSmi5wWy7jiwrI,2v5JTeM6hSmi5wWy7jiwrI,0.741,0.845,5,0,0.15,0,129.939,0.926,0.0381,-3.568,Lil Peep,sad
161,Awful Things,spotify:track:7Hr2XoaGpIMKbNXCZDZ3le,7Hr2XoaGpIMKbNXCZDZ3le,0.368,0.796,1,0,0.0157,0,170.033,0.181,0.0823,-4.923,Lil Peep,sad
162,The Brightside,spotify:track:4DbnKBddcHUHbYpidc36AT,4DbnKBddcHUHbYpidc36AT,0.646,0.64,3,0,0.0348,0,134.03,0.882,0.0424,-6.522,Lil Peep,sad
163,Better Off (Dying),spotify:track:1tlrTC3x7viJ1U30oOFGdF,1tlrTC3x7viJ1U30oOFGdF,0.521,0.766,3,1,0.00835,0,74.987,0.196,0.0409,-4.693,Lil Peep,sad
164,Save That Shit,spotify:track:0S0vWvyZ6Rc79TXkWxT9QA,0S0vWvyZ6Rc79TXkWxT9QA,0.534,0.583,2,1,0.0262,0,105.997,0.145,0.0288,-8.672,Lil Peep,sad
165,How Could You Leave Us,spotify:track:10bt2wAkFgCWRCEOyAyWT9,10bt2wAkFgCWRCEOyAyWT9,0.536,0.708,6,1,0.513,0,78.33,0.09,0.758,-7.882,NF,sad
166,Beautiful Addiction (feat. Brady Schmitz & Danielle Swift),spotify:track:2wEkixx4SuvDuLMKJTDUot,2wEkixx4SuvDuLMKJTDUot,0.533,0.508,0,1,0.145,0,139.905,0.137,0.0412,-9.49,Nate Feuerstein,sad
167,"ALONE, PART 3",spotify:track:2oe6dDthgthqUkfL3czpEd,2oe6dDthgthqUkfL3czpEd,0.61,0.258,0,1,0.883,0.0145,127.08,0.164,0.0331,-12.758,XXXTENTACION,sad
168,I Don't Wanna Do This Anymore,spotify:track:5de9Ho64dovuQI8Uhn5gPD,5de9Ho64dovuQI8Uhn5gPD,0.433,0.778,4,1,0.843,0,114.208,0.764,0.041,-7.681,XXXTENTACION,sad
169,I'm Still,spotify:track:7vYuicBUgL6zvWZWKi2mBA,7vYuicBUgL6zvWZWKi2mBA,0.631,0.672,11,1,0.0811,0,119.948,0.282,0.0347,-4.583,Juice WRLD,sad
170,Revenge,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,5TXDeTFVRVY7Cvt0Dw4vWW,0.746,0.251,11,0,0.782,0.00203,139.999,0.18,0.259,-16.169,XXXTENTACION,sad
171,Scared Of Love,spotify:track:2yN3r3qywFipxJlUdmOO8M,2yN3r3qywFipxJlUdmOO8M,0.642,0.562,11,0,0.032,0,158.001,0.177,0.0812,-4.869,Juice WRLD,sad
172,changes,spotify:track:7AFASza1mXqntmGtbxXprO,7AFASza1mXqntmGtbxXprO,0.669,0.308,11,1,0.883,0,64.934,0.52,0.029,-10.068,XXXTENTACION,sad
173,Lucid Dreams,spotify:track:0s3nnoMeVWz3989MkNQiRf,0s3nnoMeVWz3989MkNQiRf,0.511,0.566,6,0,0.349,0,83.903,0.218,0.2,-7.23,Juice WRLD,sad
174,Thing Called Love,spotify:track:239VFYzJLnwfZbh6Fz29wY,239VFYzJLnwfZbh6Fz29wY,0.435,0.72,2,1,0.00174,5.72e-06,77.868,0.0566,0.0377,-4.266,NF,sad
175,You're Special,spotify:track:4dfy1Pij4jFFefoamgnoOF,4dfy1Pij4jFFefoamgnoOF,0.676,0.304,5,0,0.209,9.94e-06,119.895,0.0421,0.0634,-10.649,NF,sad
176,Beautiful,spotify:track:3L03WzA0oSdfpgCqDHhYR9,3L03WzA0oSdfpgCqDHhYR9,0.699,0.653,4,1,0.681,0,81.991,0.271,0.118,-8.492,Nathan Feuerstein,sad
177,Only,spotify:track:5lehoWkVPujeOAwb8BO0uK,5lehoWkVPujeOAwb8BO0uK,0.868,0.654,9,0,0.208,0,138.02,0.299,0.0766,-4.832,NF,sad
178,Hate Myself,spotify:track:5PdEiev2BkKiZtZFcNKjfM,5PdEiev2BkKiZtZFcNKjfM,0.533,0.84,9,0,0.234,0,116.882,0.361,0.167,-5.283,NF,sad
179,Paralyzed,spotify:track:5DHQKZCOZhGNTbYBCekWx0,5DHQKZCOZhGNTbYBCekWx0,0.51,0.643,0,1,0.214,3.22e-06,130.081,0.0397,0.0485,-6.602,NF,sad
180,Let Me Go,spotify:track:2PqSOrlabozEH6KXs7BvQr,2PqSOrlabozEH6KXs7BvQr,0.554,0.337,9,1,0.456,6.18e-06,173.877,0.137,0.197,-9.503,NF,sad
181,Oh Lord,spotify:track:1ISsiC4Fw6f96kZQegLGiJ,1ISsiC4Fw6f96kZQegLGiJ,0.493,0.738,5,1,0.407,0,176.071,0.219,0.262,-6.921,NF,sad
182,Lost In The Moment,spotify:track:3qEg6xYffvuvwpq4U6FRrK,3qEg6xYffvuvwpq4U6FRrK,0.511,0.629,0,1,0.41,0,129.924,0.0442,0.151,-7.755,NF,sad
184,when the party's over,spotify:track:43zdsphuZLzwA9k4DJhU0I,43zdsphuZLzwA9k4DJhU0I,0.367,0.111,4,1,0.978,3.97e-05,82.642,0.198,0.0972,-14.084,Billie Eilish,sad
185,I Can't Carry This Anymore,spotify:track:1NNnmmBEaId0uoWfvtNd8F,1NNnmmBEaId0uoWfvtNd8F,0.451,0.0873,3,1,0.907,2.46e-06,166.598,0.456,0.063,-16.815,Anson Seabra,sad
186,Six Feet Under,spotify:track:33C5msfiMeXgIwdxbJz22u,33C5msfiMeXgIwdxbJz22u,0.482,0.24,9,1,0.937,6.16e-06,99.365,0.169,0.0311,-12.191,Sara Phillips,sad
187,All I Want,spotify:track:1XczdQt6RKNkEQfPqUsi3q,1XczdQt6RKNkEQfPqUsi3q,0.189,0.427,0,1,0.113,0.0923,187.212,0.158,0.0449,-9.08,Kodaline,sad
188,Already Gone,spotify:track:7fkXzzIVo98CgjOkpd9H0V,7fkXzzIVo98CgjOkpd9H0V,0.447,0.206,3,1,0.956,4.56e-06,66.734,0.327,0.0519,-11.75,Sleeping At Last,sad
189,Can We Kiss Forever?,spotify:track:1Av69kr9JitqPWo7WJLS5q,1Av69kr9JitqPWo7WJLS5q,0.493,0.13,4,1,0.898,0.0223,109.852,0.119,0.0369,-18.725,Kina,sad
190,I Found,spotify:track:5zT5cMnMKoyruPj13TQXGx,5zT5cMnMKoyruPj13TQXGx,0.389,0.302,7,0,0.862,0.00567,124.956,0.234,0.0438,-12.485,Amber Run,sad
191,Robin Hood,spotify:track:5dyihZecYMcEPq09Bk2OL2,5dyihZecYMcEPq09Bk2OL2,0.634,0.153,4,1,0.952,0,77.77,0.318,0.0622,-14.409,Anson Seabra,sad
192,Get You The Moon (feat. Snøw),spotify:track:4ZLzoOkj0MPWrTLvooIuaa,4ZLzoOkj0MPWrTLvooIuaa,0.498,0.235,1,0,0.72,0,118.917,0.0895,0.188,-16.541,Kina,sad
193,i love you,spotify:track:6CcJMwBtXByIz4zQLzFkKc,6CcJMwBtXByIz4zQLzFkKc,0.421,0.131,0,1,0.952,0.00453,137.446,0.12,0.0382,-18.435,Billie Eilish,sad
194,Hold On,spotify:track:5vjLSffimiIP26QG5WcN2K,5vjLSffimiIP26QG5WcN2K,0.618,0.443,2,1,0.469,0,119.949,0.167,0.0526,-9.681,Chord Overstreet,sad
196,In My Head,spotify:track:3bne7Qit5AbHkX6kWDItYP,3bne7Qit5AbHkX6kWDItYP,0.499,0.181,9,0,0.745,0.00123,111.956,0.0747,0.0429,-15.359,Peter Manos,sad
197,If the World Was Ending - feat. Julia Michaels,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,2kJwzbxV2ppxnQoYw4GLBZ,0.464,0.473,1,1,0.866,0,75.801,0.604,0.129,-10.086,JP Saxe,sad
198,Out Of Love,spotify:track:4WzhjxvLP95y7AMDy0Atwb,4WzhjxvLP95y7AMDy0Atwb,0.481,0.267,7,1,0.8,0,117.64,0.137,0.0339,-9.249,Alessia Cara,sad
199,That's Us,spotify:track:2QDMQcbiWYlyuLa9wFnnBX,2QDMQcbiWYlyuLa9wFnnBX,0.535,0.115,10,1,0.969,6.17e-06,129.117,0.253,0.0526,-15.097,Anson Seabra,sad
200,better off,spotify:track:7bdYxWPCs46dQ0XLwySOyv,7bdYxWPCs46dQ0XLwySOyv,0.708,0.322,8,0,0.747,9.24e-05,98.892,0.46,0.0371,-12.46,Jeremy Zucker,sad
201,Broken,spotify:track:1SoR3NCP3P9dtdoTnpPNi1,1SoR3NCP3P9dtdoTnpPNi1,0.551,0.0754,6,1,0.957,0,98.348,0.239,0.059,-14.203,Anson Seabra,sad
202,Bruises,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,4,1,0.946,0,111.202,0.361,0.0677,-7.83,Lewis Capaldi,sad
203,Trying My Best,spotify:track:06qUEhhx6jKQmhj2qAkn4H,06qUEhhx6jKQmhj2qAkn4H,0.561,0.0587,5,1,0.95,0,143.027,0.342,0.0762,-17.819,Anson Seabra,sad
204,Hold Me While You Wait,spotify:track:60iSKGrGazRzICtMjADNSM,60iSKGrGazRzICtMjADNSM,0.688,0.53,11,1,0.443,0,106.958,0.162,0.0333,-5.507,Lewis Capaldi,sad
205,Happiest Year,spotify:track:5kcvBnt6DPX3AMEsCx1qDh,5kcvBnt6DPX3AMEsCx1qDh,0.501,0.167,1,1,0.885,0,112.275,0.356,0.0484,-14.061,Jaymes Young,sad
206,Before You Go,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,1,0.604,0,111.881,0.183,0.0573,-4.858,Lewis Capaldi,sad
207,Touch,spotify:track:4g2WiijzSKzH8PApKDbadN,4g2WiijzSKzH8PApKDbadN,0.415,0.104,0,1,0.955,3.79e-06,82.006,0.18,0.0426,-11.83,Sleeping At Last,sad
210,Hard Sometimes,spotify:track:0D2xguFRqCF0OUqXCkqrpU,0D2xguFRqCF0OUqXCkqrpU,0.407,0.317,10,1,0.845,2.66e-06,81.899,0.216,0.0429,-7.895,Ruel,sad
211,Moral of the Story,spotify:track:2nC3QhMI9reBIOWutbU3Tj,2nC3QhMI9reBIOWutbU3Tj,0.572,0.406,10,1,0.587,4.48e-06,119.812,0.265,0.0427,-8.624,Ashe,sad
212,you were good to me (bonus track),spotify:track:0JnSoyZMTYZLWFVdVT1JFZ,0JnSoyZMTYZLWFVdVT1JFZ,0.469,0.08,2,1,0.897,4.22e-05,101.238,0.206,0.0425,-15.489,Jeremy Zucker,sad
213,Supermarket Flowers,spotify:track:4VuS959DSpr82t3qBqCrWG,4VuS959DSpr82t3qBqCrWG,0.589,0.242,6,1,0.914,0,89.749,0.257,0.0442,-10.517,Ed Sheeran,sad
214,As the World Caves In,spotify:track:4JE6agBLHGA5TaF6FlqfBD,4JE6agBLHGA5TaF6FlqfBD,0.331,0.45,10,1,0.365,0.00464,123.829,0.18,0.034,-5.362,Matt Maltese,sad
215,Sparks,spotify:track:7D0RhFcb3CrfPuTJ0obrod,7D0RhFcb3CrfPuTJ0obrod,0.371,0.268,1,1,0.746,0.0517,102.623,0.165,0.0283,-10.506,Coldplay,sad
219,the remedy for a broken heart (why am I so in love),spotify:track:4UKCKdYiLN6IMA5ZESUTL7,4UKCKdYiLN6IMA5ZESUTL7,0.699,0.304,1,1,0.779,0.000993,119.705,0.271,0.0993,-11.192,XXXTENTACION,sad
220,Feeling Whitney,spotify:track:35r28RDot7nPE7y9K9H7l0,35r28RDot7nPE7y9K9H7l0,0.412,0.227,0,1,0.787,4.69e-06,80.111,0.226,0.0359,-12.696,Post Malone,sad
221,you broke me first,spotify:track:45bE4HXI0AwGZXfZtMp8JR,45bE4HXI0AwGZXfZtMp8JR,0.642,0.374,4,1,0.786,0,124.099,0.0799,0.0545,-9.386,Tate McRae,sad
222,that way,spotify:track:7l97ElWmIdVHWUaOeeU5ZC,7l97ElWmIdVHWUaOeeU5ZC,0.445,0.383,0,1,0.728,0,102.059,0.333,0.166,-11.015,Tate McRae,sad
223,tear myself apart,spotify:track:57m2Kve0xnAgYVAPxMLKHS,57m2Kve0xnAgYVAPxMLKHS,0.478,0.504,9,0,0.162,0,86.048,0.309,0.0305,-6.91,Tate McRae,sad
224,It's Ok,spotify:track:2Iyfw8YfKruAagJwGc4G07,2Iyfw8YfKruAagJwGc4G07,0.561,0.111,8,0,0.871,0.205,148.191,0.0607,0.0324,-15.11,Tom Rosenthal,sad
225,listen before i go,spotify:track:0tMSssfxAL2oV8Vri0mFHE,0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,1,0.935,0.00384,79.764,0.082,0.045,-23.023,Billie Eilish,sad
227,Heal,spotify:track:4KlL5Bwlm4yHYxr0B2rHci,4KlL5Bwlm4yHYxr0B2rHci,0.444,0.179,1,1,0.952,0.00056,72.255,0.119,0.0396,-12.938,Tom Odell,sad
228,Say,spotify:track:5VjTlCuX8C11QDunDwvyNh,5VjTlCuX8C11QDunDwvyNh,0.617,0.315,3,1,0.771,0,119.822,0.447,0.0326,-7.998,Ruel,sad
229,everything i wanted,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,6,0,0.902,0.657,120.006,0.243,0.0994,-14.454,Billie Eilish,sad
230,Wasted,spotify:track:5tajmvqHF6YW1iiUFzKpCB,5tajmvqHF6YW1iiUFzKpCB,0.313,0.429,6,1,0.787,0,77.27,0.416,0.0343,-7.415,MKTO,sad
231,Train Wreck,spotify:track:55Am8neGJkdj2ADaM3aw5H,55Am8neGJkdj2ADaM3aw5H,0.311,0.485,6,0,0.701,0,77.355,0.225,0.0365,-5.726,James Arthur,sad
232,Wait,spotify:track:3rTnGUeDrnZV22DvRuUuXr,3rTnGUeDrnZV22DvRuUuXr,0.437,0.229,2,1,0.221,0.0599,147.911,0.0754,0.0308,-10.514,M83,sad
233,My Tears Are Becoming A Sea,spotify:track:1Fwj0wThn3kTg8D7KgWdsU,1Fwj0wThn3kTg8D7KgWdsU,0.194,0.376,4,1,0.11,0.386,48.637,0.0723,0.0463,-11.356,M83,sad
234,Someone To Stay,spotify:track:2xlV2CuWgpPyE9e0GquKDN,2xlV2CuWgpPyE9e0GquKDN,0.436,0.473,1,1,0.588,4.35e-05,108.906,0.242,0.0307,-7.24,Vancouver Sleep Clinic,sad
235,Star Shopping,spotify:track:30bqVoKjX479ab90a8Pafp,30bqVoKjX479ab90a8Pafp,0.585,0.471,4,0,0.0967,0.0184,93.099,0.323,0.0616,-9.934,Lil Peep,sad
236,Talking to the Moon,spotify:track:161DnLWsx1i3u1JT05lzqU,161DnLWsx1i3u1JT05lzqU,0.523,0.606,1,0,0.512,0,145.837,0.065,0.0301,-4.754,Bruno Mars,sad
237,Atlantis,spotify:track:1Fid2jjqsHViMX6xNH70hE,1Fid2jjqsHViMX6xNH70hE,0.4,0.479,8,0,0.0529,2.14e-06,166.159,0.213,0.0308,-7.989,Seafret,sad
238,Half Light,spotify:track:1tYOB844iD7HxHvPtwDPNu,1tYOB844iD7HxHvPtwDPNu,0.532,0.392,10,1,0.816,0,151.879,0.352,0.0289,-7.502,BANNERS,sad
239,Unspoken,spotify:track:66MxyiQy54baNhSyg3wiIn,66MxyiQy54baNhSyg3wiIn,0.376,0.172,2,1,0.958,0,143.398,0.347,0.0379,-13.372,Aaron Smith,sad
240,Two,spotify:track:62CprXvSWsKBvYu3Yba55A,62CprXvSWsKBvYu3Yba55A,0.504,0.327,4,1,0.902,7.63e-06,132.803,0.299,0.0367,-9.49,Sleeping At Last,sad
241,Berlin,spotify:track:7BSMSvK0WxrDeI98bswYa8,7BSMSvK0WxrDeI98bswYa8,0.393,0.0668,7,1,0.963,0.105,136.938,0.0384,0.0404,-20.755,RY X,sad
242,You're My Girl (Lost Recording #6),spotify:track:3KH5aME71gFcHvReW54ew4,3KH5aME71gFcHvReW54ew4,0.45,0.189,8,1,0.928,0.000843,66.945,0.227,0.0519,-11.423,Mark Diamond,sad
243,Roslyn,spotify:track:7ug6VGPW7YpDjj2eI4MFc5,7ug6VGPW7YpDjj2eI4MFc5,0.267,0.0563,1,1,0.946,0.00567,134.347,0.0709,0.0375,-14.171,Ben Pellow,sad
244,Youth,spotify:track:4AmcmraFjVzFb9SQDNTRyl,4AmcmraFjVzFb9SQDNTRyl,0.4,0.525,0,1,0.887,0.00543,146.977,0.408,0.0435,-11.294,Daughter,sad
245,Truce,spotify:track:6BEKt5axiNeWCr9huv0k7I,6BEKt5axiNeWCr9huv0k7I,0.537,0.0231,7,1,0.994,0.0471,120.322,0.342,0.0475,-14.407,Twenty One Pilots,sad
246,Fine Line,spotify:track:6VzcQuzTNTMFnJ6rBSaLH9,6VzcQuzTNTMFnJ6rBSaLH9,0.306,0.347,2,1,0.172,0.00013,120.996,0.0511,0.0334,-8.5,Harry Styles,sad
247,Are You With Me,spotify:track:2NTww3JSBHpySR2plYyAd6,2NTww3JSBHpySR2plYyAd6,0.172,0.409,9,1,0.687,6.88e-05,83.995,0.0608,0.0324,-8.668,nilu,sad
248,before I close my eyes,spotify:track:16x9bQHw8TBNaGDyULvwad,16x9bQHw8TBNaGDyULvwad,0.356,0.143,9,1,0.976,1.89e-05,75.522,0.334,0.0388,-15.148,XXXTENTACION,sad
249,Tell Me Why I'm Waiting,spotify:track:6gL6L35dhO6TybdzIg4L0A,6gL6L35dhO6TybdzIg4L0A,0.671,0.277,6,0,0.799,0.000304,123.986,0.178,0.0564,-11.185,Timmies,sad
250,Heaven's Not Too Far,spotify:track:1Gqfs4JkerbpDyS0mCzzs9,1Gqfs4JkerbpDyS0mCzzs9,0.468,0.415,9,1,0.399,0,116.724,0.146,0.0304,-6.583,We Three,sad
251,Heather,spotify:track:4xqrdfXkTW4T0RauPLv3WA,4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,1,0.584,0,102.078,0.27,0.0333,-7.301,Conan Gray,sad
252,Where's My Love,spotify:track:2NeM9rfWo70KQej9GxeaoL,2NeM9rfWo70KQej9GxeaoL,0.596,0.346,0,0,0.857,0.0189,103.982,0.429,0.025,-11.024,SYML,sad
253,Ribs,spotify:track:0TEekvXTomKt3hdXDZxxeW,0TEekvXTomKt3hdXDZxxeW,0.511,0.472,4,1,0.534,0.614,127.978,0.0399,0.091,-9.277,Lorde,sad
254,Take on the World,spotify:track:6J0xeqjdpsUH0W1YBCmD1L,6J0xeqjdpsUH0W1YBCmD1L,0.557,0.532,2,1,0.16,4.42e-06,103.992,0.122,0.0307,-6.467,You Me At Six,sad
255,Bored,spotify:track:04sN26COy28wTXYj3dMoiZ,04sN26COy28wTXYj3dMoiZ,0.614,0.318,7,1,0.896,0.00239,119.959,0.112,0.0478,-12.695,Billie Eilish,sad
256,Fix You,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.417,3,1,0.164,0.00196,138.178,0.124,0.0338,-8.74,Coldplay,sad
257,The Scientist,spotify:track:75JFxkI2RXiU7L9VXzMkle,75JFxkI2RXiU7L9VXzMkle,0.56,0.442,5,1,0.727,1.71e-05,146.448,0.212,0.0243,-7.224,Coldplay,sad
258,Somebody Else,spotify:track:5hc71nKsUgtwQ3z52KEKQk,5hc71nKsUgtwQ3z52KEKQk,0.61,0.788,0,1,0.195,0.0142,101.045,0.472,0.0585,-5.724,The 1975,sad
259,crash,spotify:track:7EkMIQ2PzEzwQroLl6dUvw,7EkMIQ2PzEzwQroLl6dUvw,0.503,0.212,0,0,0.872,0.000293,118.492,0.185,0.0658,-12.735,EDEN,sad
260,You Broke My Heart Again,spotify:track:3jZDWsoxRHzzp3DYV8qeXE,3jZDWsoxRHzzp3DYV8qeXE,0.451,0.143,3,1,0.956,0,149.509,0.233,0.235,-15.685,Teqkoi,sad
261,all the kids are depressed,spotify:track:75ls0gurX68lUmMjE7QcsE,75ls0gurX68lUmMjE7QcsE,0.773,0.437,9,1,0.836,2.42e-05,103.861,0.707,0.0963,-8.281,Jeremy Zucker,sad
263,White Blood,spotify:track:3sZfQB5uYTJmA4QnB8dv7P,3sZfQB5uYTJmA4QnB8dv7P,0.477,0.229,0,1,0.845,0.000446,131.28,0.0819,0.0555,-14.402,Oh Wonder,sad
264,Another Love,spotify:track:3JvKfv6T31zO0ini8iNItO,3JvKfv6T31zO0ini8iNItO,0.445,0.537,4,0,0.695,1.6e-05,122.764,0.131,0.04,-8.532,Tom Odell,sad
265,Consequences,spotify:track:7sTtHHrD0zDpmzQzH3zegz,7sTtHHrD0zDpmzQzH3zegz,0.455,0.292,0,1,0.889,0,84.339,0.43,0.0563,-6.792,Camila Cabello,sad
266,Amnesia,spotify:track:1JCCdiru7fhstOIF4N7WJC,1JCCdiru7fhstOIF4N7WJC,0.572,0.499,2,1,0.0283,0,101.593,0.108,0.0311,-5.237,5 Seconds of Summer,sad
267,I Fall Apart,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,75ZvA4QfFiZvzhj2xkaWAh,0.556,0.538,8,0,0.0689,0,143.95,0.291,0.0382,-5.408,Post Malone,sad
268,The Story,spotify:track:5GVPVxgdgTKJFxSxLVIw1A,5GVPVxgdgTKJFxSxLVIw1A,0.542,0.299,0,1,0.817,0,141.917,0.274,0.0305,-10.379,Conan Gray,sad
269,bitches broken hearts,spotify:track:5t3Vk8bRKylx4fjj7qlbib,5t3Vk8bRKylx4fjj7qlbib,0.778,0.422,0,1,0.921,0.00924,120.033,0.187,0.0482,-10.114,Billie Eilish,sad
270,Consequences - orchestra,spotify:track:1ArLnG0bHaHPXqf08sEKM0,1ArLnG0bHaHPXqf08sEKM0,0.547,0.289,0,1,0.645,0,104.851,0.213,0.0348,-8.131,Camila Cabello,sad
271,The Weight,spotify:track:3Mi8mCnvcBPdiPgmHYWEow,3Mi8mCnvcBPdiPgmHYWEow,0.476,0.496,10,1,0.416,0,111.355,0.333,0.0368,-6.948,Shawn Mendes,sad
272,Butterfly's Repose,spotify:track:36c2NifUp0GDnoOQT5unhR,36c2NifUp0GDnoOQT5unhR,0.301,0.0177,0,1,0.974,0.00764,119.859,0.0892,0.0422,-27.293,Zabawa,sad
274,watch,spotify:track:7eB1V5LvAdxCc7brfGhRRo,7eB1V5LvAdxCc7brfGhRRo,0.441,0.599,0,1,0.333,0.00198,165.212,0.35,0.225,-8.985,Billie Eilish,sad
275,Sign of the Times,spotify:track:5Ohxk2dO5COHF1krpoPigN,5Ohxk2dO5COHF1krpoPigN,0.516,0.595,5,1,0.0275,0,119.972,0.222,0.0313,-4.63,Harry Styles,sad
276,You Found Me,spotify:track:4IoYz8XqqdowINzfRrFnhi,4IoYz8XqqdowINzfRrFnhi,0.338,0.803,8,0,0.0187,0,151.994,0.4,0.0413,-5.412,The Fray,sad
277,Otherside,spotify:track:7nycFVsC616uen7TOxhOQb,7nycFVsC616uen7TOxhOQb,0.277,0.137,8,1,0.906,0.000494,143.277,0.204,0.0382,-11.45,Perfume Genius,sad
278,This Is Home,spotify:track:2TI2fw9FWPeah6N4k1b4NU,2TI2fw9FWPeah6N4k1b4NU,0.81,0.266,7,1,0.56,1.05e-06,130.041,0.212,0.0407,-12.478,Cavetown,sad
279,How to Save a Life,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,1,0.269,0,122.035,0.361,0.0379,-4.08,The Fray,sad
280,Something's Gotta Give,spotify:track:7IL3UOlcJ6nmcCMwpnlfcA,7IL3UOlcJ6nmcCMwpnlfcA,0.545,0.458,5,0,0.367,0,79.943,0.164,0.0279,-4.6,Camila Cabello,sad
281,ocean eyes,spotify:track:2uIX8YMNjGMD7441kqyyNU,2uIX8YMNjGMD7441kqyyNU,0.475,0.37,4,0,0.819,0.0577,144.828,0.157,0.0361,-7.725,Billie Eilish,sad
282,I Have Questions,spotify:track:3NgCzSW98SsqBdpYcnm4kv,3NgCzSW98SsqBdpYcnm4kv,0.393,0.555,10,0,0.405,0,167.999,0.22,0.276,-6.096,Camila Cabello,sad
283,A Drop In The Ocean,spotify:track:5JDcQAztvZTIkrWoZihgvC,5JDcQAztvZTIkrWoZihgvC,0.447,0.393,5,1,0.785,0,73.139,0.564,0.038,-8.65,Ron Pope,sad
284,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,6lanRgr6wXibZr8KgzXxBl,0.421,0.407,10,1,0.309,0.000961,139.028,0.161,0.0267,-7.445,Christina Perri,sad
285,"All I Want - From ""High School Musical: The Musical: The Series""",spotify:track:4Yxc55NX3tAXC2mHRAhtcW,4Yxc55NX3tAXC2mHRAhtcW,0.376,0.43,0,0,0.0902,0,77.599,0.129,0.0328,-6.585,Olivia Rodrigo,sad
286,All of Me,spotify:track:3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,1,0.922,0,119.93,0.331,0.0322,-7.064,John Legend,sad
287,Already Gone,spotify:track:5zCunX8URvLoBHlg1Fnjv6,5zCunX8URvLoBHlg1Fnjv6,0.418,0.248,3,1,0.954,4.21e-06,130.953,0.298,0.0451,-9.997,Sleeping At Last,sad
288,Always Remember Us This Way,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,2rbDhOo9Fh61Bbu23T2qCk,0.553,0.502,0,1,0.299,0,129.976,0.296,0.0409,-5.972,Lady Gaga,sad
289,Apologize,spotify:track:6fOPuabPdAJ0HgqJFcDGb1,6fOPuabPdAJ0HgqJFcDGb1,0.593,0.74,8,1,0.363,2.22e-05,118.008,0.502,0.0339,-6.12,OneRepublic,sad
290,Be Alright,spotify:track:5qrSlOut2rNAWv3ubArkNy,5qrSlOut2rNAWv3ubArkNy,0.551,0.537,11,1,0.705,0,126.421,0.493,0.034,-7.595,Dean Lewis,sad
291,Be My Mistake,spotify:track:18UsAG7SfOQ5sxJEdjAMH0,18UsAG7SfOQ5sxJEdjAMH0,0.572,0.155,6,1,0.835,0.000137,109.923,0.0949,0.0344,-14.405,The 1975,sad
293,Best Part (feat. H.E.R.),spotify:track:1RMJOxR6GRPsBHL8qeC2ux,1RMJOxR6GRPsBHL8qeC2ux,0.524,0.364,7,1,0.808,0,75.24,0.436,0.0367,-10.209,Daniel Caesar,sad
298,Can We Kiss Forever?,spotify:track:58wyJLv6yH1La9NIZPl3ne,58wyJLv6yH1La9NIZPl3ne,0.522,0.128,4,1,0.894,0.026,109.986,0.124,0.0357,-18.717,Kina,sad
299,Can't Help Falling in Love,spotify:track:6yIHGmQLJxWAUZ1ZkENemN,6yIHGmQLJxWAUZ1ZkENemN,0.41,0.0485,0,1,0.947,0,137.97,0.247,0.038,-13.918,Haley Reinhart,sad
